Id,Date,DateLongDescription,DateShortDescription,DayLongName,DayShortName,MonthLongName,MonthShortName,CalendarDay,CalendarWeek,CalendarWeekStartDateId,CalendarWeekEndDateId,CalendarDayInWeek,CalendarMonth,CalendarMonthStartDateId,CalendarMonthEndDateId,CalendarNumberOfDaysInMonth,CalendarDayInMonth,CalendarQuarter,CalendarQuarterStartDateId,CalendarQuarterEndDateId,CalendarNumberOfDaysInQuarter,CalendarDayInQuarter,CalendarYear,CalendarYearStartDateId,CalendarYearEndDateId,CalendarNumberOfDaysInYear,FiscalDay,FiscalWeek,FiscalWeekStartDateId,FiscalWeekEndDateId,FiscalDayInWeek,FiscalMonth,FiscalMonthStartDateId,FiscalMonthEndDateId,FiscalNumberOfDaysInMonth,FiscalDayInMonth,FiscalQuarter,FiscalQuarterStartDateId,FiscalQuarterEndDateId,FiscalNumberOfDaysInQuarter,FiscalDayInQuarter,FiscalYear,FiscalYearStartDateId,FiscalYearEndDateId,FiscalNumberOfDaysInYear
"20180917","2018-09-17","segunda-feira, 17 de setembro de 2018","17 de set. de 2018","Monday","Mon","September","Sep","260","38","20180917","20180923","1","9","20180901","20180930","30","17","3","20180701","20180930","92","79","2018","20180101","20181231","365","-1","-1","-1","-1","-1","9","20180901","20180930","30","17","3","20180701","20180930","91","79","2018","20180101","20181231","365"
"20180918","2018-09-18","terça-feira, 18 de setembro de 2018","18 de set. de 2018","Tuesday","Tue","September","Sep","261","38","20180917","20180923","2","9","20180901","20180930","30","18","3","20180701","20180930","92","80","2018","20180101","20181231","365","-1","-1","-1","-1","-1","9","20180901","20180930","30","18","3","20180701","20180930","91","80","2018","20180101","20181231","365"
"20180919","2018-09-19","quarta-feira, 19 de setembro de 2018","19 de set. de 2018","Wednesday","Wed","September","Sep","262","38","20180917","20180923","3","9","20180901","20180930","30","19","3","20180701","20180930","92","81","2018","20180101","20181231","365","-1","-1","-1","-1","-1","9","20180901","20180930","30","19","3","20180701","20180930","91","81","2018","20180101","20181231","365"
"20180920","2018-09-20","quinta-feira, 20 de setembro de 2018","20 de set. de 2018","Thursday","Thu","September","Sep","263","38","20180917","20180923","4","9","20180901","20180930","30","20","3","20180701","20180930","92","82","2018","20180101","20181231","365","-1","-1","-1","-1","-1","9","20180901","20180930","30","20","3","20180701","20180930","91","82","2018","20180101","20181231","365"
"20180921","2018-09-21","sexta-feira, 21 de setembro de 2018","21 de set. de 2018","Friday","Fri","September","Sep","264","38","20180917","20180923","5","9","20180901","20180930","30","21","3","20180701","20180930","92","83","2018","20180101","20181231","365","-1","-1","-1","-1","-1","9","20180901","20180930","30","21","3","20180701","20180930","91","83","2018","20180101","20181231","365"
"20180922","2018-09-22","sábado, 22 de setembro de 2018","22 de set. de 2018","Saturday","Sat","September","Sep","265","38","20180917","20180923","6","9","20180901","20180930","30","22","3","20180701","20180930","92","84","2018","20180101","20181231","365","-1","-1","-1","-1","-1","9","20180901","20180930","30","22","3","20180701","20180930","91","84","2018","20180101","20181231","365"
"20180923","2018-09-23","domingo, 23 de setembro de 2018","23 de set. de 2018","Sunday","Sun","September","Sep","266","38","20180917","20180923","7","9","20180901","20180930","30","23","3","20180701","20180930","92","85","2018","20180101","20181231","365","-1","-1","-1","-1","-1","9","20180901","20180930","30","23","3","20180701","20180930","91","85","2018","20180101","20181231","365"
"20180924","2018-09-24","segunda-feira, 24 de setembro de 2018","24 de set. de 2018","Monday","Mon","September","Sep","267","39","20180924","20180930","1","9","20180901","20180930","30","24","3","20180701","20180930","92","86","2018","20180101","20181231","365","-1","-1","-1","-1","-1","9","20180901","20180930","30","24","3","20180701","20180930","91","86","2018","20180101","20181231","365"
"20180925","2018-09-25","terça-feira, 25 de setembro de 2018","25 de set. de 2018","Tuesday","Tue","September","Sep","268","39","20180924","20180930","2","9","20180901","20180930","30","25","3","20180701","20180930","92","87","2018","20180101","20181231","365","-1","-1","-1","-1","-1","9","20180901","20180930","30","25","3","20180701","20180930","91","87","2018","20180101","20181231","365"
"20180926","2018-09-26","quarta-feira, 26 de setembro de 2018","26 de set. de 2018","Wednesday","Wed","September","Sep","269","39","20180924","20180930","3","9","20180901","20180930","30","26","3","20180701","20180930","92","88","2018","20180101","20181231","365","-1","-1","-1","-1","-1","9","20180901","20180930","30","26","3","20180701","20180930","91","88","2018","20180101","20181231","365"
"20180927","2018-09-27","quinta-feira, 27 de setembro de 2018","27 de set. de 2018","Thursday","Thu","September","Sep","270","39","20180924","20180930","4","9","20180901","20180930","30","27","3","20180701","20180930","92","89","2018","20180101","20181231","365","-1","-1","-1","-1","-1","9","20180901","20180930","30","27","3","20180701","20180930","91","89","2018","20180101","20181231","365"
"20180928","2018-09-28","sexta-feira, 28 de setembro de 2018","28 de set. de 2018","Friday","Fri","September","Sep","271","39","20180924","20180930","5","9","20180901","20180930","30","28","3","20180701","20180930","92","90","2018","20180101","20181231","365","-1","-1","-1","-1","-1","9","20180901","20180930","30","28","3","20180701","20180930","91","90","2018","20180101","20181231","365"
"20180929","2018-09-29","sábado, 29 de setembro de 2018","29 de set. de 2018","Saturday","Sat","September","Sep","272","39","20180924","20180930","6","9","20180901","20180930","30","29","3","20180701","20180930","92","91","2018","20180101","20181231","365","-1","-1","-1","-1","-1","9","20180901","20180930","30","29","3","20180701","20180930","91","91","2018","20180101","20181231","365"
"20180930","2018-09-30","domingo, 30 de setembro de 2018","30 de set. de 2018","Sunday","Sun","September","Sep","273","39","20180924","20180930","7","9","20180901","20180930","30","30","3","20180701","20180930","92","92","2018","20180101","20181231","365","-1","-1","-1","-1","-1","9","20180901","20180930","30","30","3","20180701","20180930","91","92","2018","20180101","20181231","365"
"20181001","2018-10-01","segunda-feira, 1 de outubro de 2018","1 de out. de 2018","Monday","Mon","October","Oct","274","40","20181001","20181007","1","10","20181001","20181031","31","1","4","20181001","20181231","92","1","2018","20180101","20181231","365","-1","-1","-1","-1","-1","10","20181001","20181031","31","1","4","20181001","20181231","91","1","2018","20180101","20181231","365"
"20181002","2018-10-02","terça-feira, 2 de outubro de 2018","2 de out. de 2018","Tuesday","Tue","October","Oct","275","40","20181001","20181007","2","10","20181001","20181031","31","2","4","20181001","20181231","92","2","2018","20180101","20181231","365","-1","-1","-1","-1","-1","10","20181001","20181031","31","2","4","20181001","20181231","91","2","2018","20180101","20181231","365"
"20181003","2018-10-03","quarta-feira, 3 de outubro de 2018","3 de out. de 2018","Wednesday","Wed","October","Oct","276","40","20181001","20181007","3","10","20181001","20181031","31","3","4","20181001","20181231","92","3","2018","20180101","20181231","365","-1","-1","-1","-1","-1","10","20181001","20181031","31","3","4","20181001","20181231","91","3","2018","20180101","20181231","365"
"20181004","2018-10-04","quinta-feira, 4 de outubro de 2018","4 de out. de 2018","Thursday","Thu","October","Oct","277","40","20181001","20181007","4","10","20181001","20181031","31","4","4","20181001","20181231","92","4","2018","20180101","20181231","365","-1","-1","-1","-1","-1","10","20181001","20181031","31","4","4","20181001","20181231","91","4","2018","20180101","20181231","365"
"20181005","2018-10-05","sexta-feira, 5 de outubro de 2018","5 de out. de 2018","Friday","Fri","October","Oct","278","40","20181001","20181007","5","10","20181001","20181031","31","5","4","20181001","20181231","92","5","2018","20180101","20181231","365","-1","-1","-1","-1","-1","10","20181001","20181031","31","5","4","20181001","20181231","91","5","2018","20180101","20181231","365"
"20181006","2018-10-06","sábado, 6 de outubro de 2018","6 de out. de 2018","Saturday","Sat","October","Oct","279","40","20181001","20181007","6","10","20181001","20181031","31","6","4","20181001","20181231","92","6","2018","20180101","20181231","365","-1","-1","-1","-1","-1","10","20181001","20181031","31","6","4","20181001","20181231","91","6","2018","20180101","20181231","365"
"20181007","2018-10-07","domingo, 7 de outubro de 2018","7 de out. de 2018","Sunday","Sun","October","Oct","280","40","20181001","20181007","7","10","20181001","20181031","31","7","4","20181001","20181231","92","7","2018","20180101","20181231","365","-1","-1","-1","-1","-1","10","20181001","20181031","31","7","4","20181001","20181231","91","7","2018","20180101","20181231","365"
"20181008","2018-10-08","segunda-feira, 8 de outubro de 2018","8 de out. de 2018","Monday","Mon","October","Oct","281","41","20181008","20181014","1","10","20181001","20181031","31","8","4","20181001","20181231","92","8","2018","20180101","20181231","365","-1","-1","-1","-1","-1","10","20181001","20181031","31","8","4","20181001","20181231","91","8","2018","20180101","20181231","365"
"20181009","2018-10-09","terça-feira, 9 de outubro de 2018","9 de out. de 2018","Tuesday","Tue","October","Oct","282","41","20181008","20181014","2","10","20181001","20181031","31","9","4","20181001","20181231","92","9","2018","20180101","20181231","365","-1","-1","-1","-1","-1","10","20181001","20181031","31","9","4","20181001","20181231","91","9","2018","20180101","20181231","365"
"20181010","2018-10-10","quarta-feira, 10 de outubro de 2018","10 de out. de 2018","Wednesday","Wed","October","Oct","283","41","20181008","20181014","3","10","20181001","20181031","31","10","4","20181001","20181231","92","10","2018","20180101","20181231","365","-1","-1","-1","-1","-1","10","20181001","20181031","31","10","4","20181001","20181231","91","10","2018","20180101","20181231","365"
"20181011","2018-10-11","quinta-feira, 11 de outubro de 2018","11 de out. de 2018","Thursday","Thu","October","Oct","284","41","20181008","20181014","4","10","20181001","20181031","31","11","4","20181001","20181231","92","11","2018","20180101","20181231","365","-1","-1","-1","-1","-1","10","20181001","20181031","31","11","4","20181001","20181231","91","11","2018","20180101","20181231","365"
"20181012","2018-10-12","sexta-feira, 12 de outubro de 2018","12 de out. de 2018","Friday","Fri","October","Oct","285","41","20181008","20181014","5","10","20181001","20181031","31","12","4","20181001","20181231","92","12","2018","20180101","20181231","365","-1","-1","-1","-1","-1","10","20181001","20181031","31","12","4","20181001","20181231","91","12","2018","20180101","20181231","365"
"20181013","2018-10-13","sábado, 13 de outubro de 2018","13 de out. de 2018","Saturday","Sat","October","Oct","286","41","20181008","20181014","6","10","20181001","20181031","31","13","4","20181001","20181231","92","13","2018","20180101","20181231","365","-1","-1","-1","-1","-1","10","20181001","20181031","31","13","4","20181001","20181231","91","13","2018","20180101","20181231","365"
"20181014","2018-10-14","domingo, 14 de outubro de 2018","14 de out. de 2018","Sunday","Sun","October","Oct","287","41","20181008","20181014","7","10","20181001","20181031","31","14","4","20181001","20181231","92","14","2018","20180101","20181231","365","-1","-1","-1","-1","-1","10","20181001","20181031","31","14","4","20181001","20181231","91","14","2018","20180101","20181231","365"
"20181015","2018-10-15","segunda-feira, 15 de outubro de 2018","15 de out. de 2018","Monday","Mon","October","Oct","288","42","20181015","20181021","1","10","20181001","20181031","31","15","4","20181001","20181231","92","15","2018","20180101","20181231","365","-1","-1","-1","-1","-1","10","20181001","20181031","31","15","4","20181001","20181231","91","15","2018","20180101","20181231","365"
"20181016","2018-10-16","terça-feira, 16 de outubro de 2018","16 de out. de 2018","Tuesday","Tue","October","Oct","289","42","20181015","20181021","2","10","20181001","20181031","31","16","4","20181001","20181231","92","16","2018","20180101","20181231","365","-1","-1","-1","-1","-1","10","20181001","20181031","31","16","4","20181001","20181231","91","16","2018","20180101","20181231","365"
"20181017","2018-10-17","quarta-feira, 17 de outubro de 2018","17 de out. de 2018","Wednesday","Wed","October","Oct","290","42","20181015","20181021","3","10","20181001","20181031","31","17","4","20181001","20181231","92","17","2018","20180101","20181231","365","-1","-1","-1","-1","-1","10","20181001","20181031","31","17","4","20181001","20181231","91","17","2018","20180101","20181231","365"
"20181018","2018-10-18","quinta-feira, 18 de outubro de 2018","18 de out. de 2018","Thursday","Thu","October","Oct","291","42","20181015","20181021","4","10","20181001","20181031","31","18","4","20181001","20181231","92","18","2018","20180101","20181231","365","-1","-1","-1","-1","-1","10","20181001","20181031","31","18","4","20181001","20181231","91","18","2018","20180101","20181231","365"
"20181019","2018-10-19","sexta-feira, 19 de outubro de 2018","19 de out. de 2018","Friday","Fri","October","Oct","292","42","20181015","20181021","5","10","20181001","20181031","31","19","4","20181001","20181231","92","19","2018","20180101","20181231","365","-1","-1","-1","-1","-1","10","20181001","20181031","31","19","4","20181001","20181231","91","19","2018","20180101","20181231","365"
"20181020","2018-10-20","sábado, 20 de outubro de 2018","20 de out. de 2018","Saturday","Sat","October","Oct","293","42","20181015","20181021","6","10","20181001","20181031","31","20","4","20181001","20181231","92","20","2018","20180101","20181231","365","-1","-1","-1","-1","-1","10","20181001","20181031","31","20","4","20181001","20181231","91","20","2018","20180101","20181231","365"
"20181021","2018-10-21","domingo, 21 de outubro de 2018","21 de out. de 2018","Sunday","Sun","October","Oct","294","42","20181015","20181021","7","10","20181001","20181031","31","21","4","20181001","20181231","92","21","2018","20180101","20181231","365","-1","-1","-1","-1","-1","10","20181001","20181031","31","21","4","20181001","20181231","91","21","2018","20180101","20181231","365"
"20181022","2018-10-22","segunda-feira, 22 de outubro de 2018","22 de out. de 2018","Monday","Mon","October","Oct","295","43","20181022","20181028","1","10","20181001","20181031","31","22","4","20181001","20181231","92","22","2018","20180101","20181231","365","-1","-1","-1","-1","-1","10","20181001","20181031","31","22","4","20181001","20181231","91","22","2018","20180101","20181231","365"
"20181023","2018-10-23","terça-feira, 23 de outubro de 2018","23 de out. de 2018","Tuesday","Tue","October","Oct","296","43","20181022","20181028","2","10","20181001","20181031","31","23","4","20181001","20181231","92","23","2018","20180101","20181231","365","-1","-1","-1","-1","-1","10","20181001","20181031","31","23","4","20181001","20181231","91","23","2018","20180101","20181231","365"
